Дата;Номер;Сумма;Статус;Примечание;Комментарий;Контрагент;ИНН/КПП;Организация;ИНН/КПП;Тип документа;Имя файла;Дата;Номер;Сумма;Сумма НДС;Ответственный;Подразделение;Код;Дата;Время;Тип пакета;Идентификатор пакета;Запущено в обработку;Получено контрагентом;Завершено;Увеличение суммы;НДС;Уменьшение суммы;НДС
29.09.2021;21-0-634038;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_402541987396914996_673217564196979496_20210929_f7b6ff69-732b-4311-b5c5-1af05a5fba1e.xml;;;0;0;;Аптека №7;9;29.09.2021;0:04:17;ДокОтгрВх;ae63ac2a-0acc-4381-ae8b-3fa5002b0a0f;;;;0;0;0;0
29.09.2021;21-0-634039;106,31;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_e931faad-90bb-4385-87c1-47b1e246f467.xml;29.09.2021;21-0-634039;106,31;17,72;;Аптека №7;9;29.09.2021;0:04:17;ДокОтгрВх;9cdcc695-6aa2-464c-a100-b6a58772a3c3;29.09.2021 0:04;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-634039;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873462040246_6732175641462091646_20210929_f84733de-e57e-4638-a323-79a0cdc17b35.xml;;;0;0;;Аптека №7;9;29.09.2021;0:04:17;ДокОтгрВх;9cdcc695-6aa2-464c-a100-b6a58772a3c3;;;;0;0;0;0
29.09.2021;21-0-633589;280,76;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_7753d978-ec86-47ca-9d88-af98e24ee075.xml;29.09.2021;21-0-633589;280,76;25,52;;Аптека №1;3;29.09.2021;0:04:12;ДокОтгрВх;bfba7d40-f71a-4196-a259-db6f9d39aff5;29.09.2021 0:04;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-633589;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873564676856_6732175641564752556_20210929_ad047c85-3c4f-4c26-b834-af4bfd93b2b2.xml;;;0;0;;Аптека №1;3;29.09.2021;0:04:12;ДокОтгрВх;bfba7d40-f71a-4196-a259-db6f9d39aff5;;;;0;0;0;0
29.09.2021;21-0-633624;3 228,57;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_ab914e7b-6eb0-4a63-bf20-434e7b7e3eda.xml;29.09.2021;21-0-633624;3 228,57;293,5;;Аптека №6;8;29.09.2021;0:04:04;ДокОтгрВх;70cd6088-12b8-4c15-8857-bff5fcce85b0;29.09.2021 0:04;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-633624;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_4025419873506555950_KKKK_6732175641506615950_20210929_543f45e0-235f-488f-98c1-9812e24afd31.xml;29.09.2021;;0;0;;Аптека №6;8;29.09.2021;0:04:04;ДокОтгрВх;70cd6088-12b8-4c15-8857-bff5fcce85b0;;;;0;0;0;0
29.09.2021;21-0-633624;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873434302743_6732175641434353543_20210929_1e067331-f8e8-470e-a498-1dc9fa435588.xml;;;0;0;;Аптека №6;8;29.09.2021;0:04:04;ДокОтгрВх;70cd6088-12b8-4c15-8857-bff5fcce85b0;;;;0;0;0;0
29.09.2021;21-0-633625;260,34;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_d85d90dc-9e53-4454-a6d0-e0a083b4732d.xml;29.09.2021;21-0-633625;260,34;23,67;;Аптека №6;8;29.09.2021;0:04:04;ДокОтгрВх;b625663d-5de2-47bb-ac8c-eecb4e08c5e2;29.09.2021 0:04;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-633625;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873653972365_6732175641654034065_20210929_b531b15b-bf2f-4cbf-916a-a4ba072d293a.xml;;;0;0;;Аптека №6;8;29.09.2021;0:04:04;ДокОтгрВх;b625663d-5de2-47bb-ac8c-eecb4e08c5e2;;;;0;0;0;0
29.09.2021;21-0-633718;1 957,20;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_ee7204d0-3397-4496-8116-c239b0737842.xml;29.09.2021;21-0-633718;1 957,20;326,2;;Аптека №1;3;29.09.2021;0:03:50;ДокОтгрВх;42343c11-6bf0-4e6c-b06c-55734ba094c4;29.09.2021 0:03;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-633718;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873497395949_6732175641497457249_20210929_249dc31f-2021-4d36-b203-8fda629f5e3d.xml;;;0;0;;Аптека №1;3;29.09.2021;0:03:50;ДокОтгрВх;42343c11-6bf0-4e6c-b06c-55734ba094c4;;;;0;0;0;0
29.09.2021;21-0-633973;9 291,17;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_a670bbf0-3a26-49dd-86a4-b35afc828a6d.xml;29.09.2021;21-0-633973;9 291,17;844,66;;Аптека №3;1;29.09.2021;0:03:41;ДокОтгрВх;028002ba-817b-4cbf-b8f6-0ee25614ddcc;29.09.2021 0:03;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-633973;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_4025419873610941361_KKKK_6732175641611004961_20210929_e1ad4fdb-4595-463a-90f7-13da807f5e90.xml;29.09.2021;;0;0;;Аптека №3;1;29.09.2021;0:03:41;ДокОтгрВх;028002ba-817b-4cbf-b8f6-0ee25614ddcc;;;;0;0;0;0
29.09.2021;21-0-633973;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873424144042_6732175641424196442_20210929_bf48672e-93f3-4c31-b97a-bfe9d3e38e1c.xml;;;0;0;;Аптека №3;1;29.09.2021;0:03:41;ДокОтгрВх;028002ba-817b-4cbf-b8f6-0ee25614ddcc;;;;0;0;0;0
29.09.2021;21-0-633974;4 555,27;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BEc7f1146bc22f46e5b943d12353d4a28c_20210929_c1f21fa0-3d32-4e04-a2a7-2c404a1dccdf.xml;29.09.2021;21-0-633974;4 555,27;433,84;;Аптека №3;1;29.09.2021;0:03:41;ДокОтгрВх;abcb489c-d41f-41b2-a93e-fcd81a51f024;29.09.2021 0:03;29.09.2021 10:50;29.09.2021 12:25;0;0;0;0
29.09.2021;21-0-633974;0;Выполнение завершено успешно;;;ФК Гранд Капитал Смоленск, ООО ({});6732175641 / 673201001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_4025419873837607783_6732175641837670683_20210929_865d721d-2f95-4796-96bf-91190f7ca5fe.xml;;;0;0;;Аптека №3;1;29.09.2021;0:03:41;ДокОтгрВх;abcb489c-d41f-41b2-a93e-fcd81a51f024;;;;0;0;0;0
28.09.2021;БРН00703175;1 057,39;Выполнение завершено успешно;;БРН00703175 на сумму 1 057,39р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_c8cbd210-209a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00703175;1 057,39;96,13;;Аптека №1;3;28.09.2021;23:32:30;ДокОтгрВх;4f278ca1-de18-42d4-98e8-a9ecd81926e5;28.09.2021 23:32;29.09.2021 10:49;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00703175;1 057,39;Выполнение завершено успешно;;БРН00703175 на сумму 1 057,39р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_c8cbd210-209a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00703175;1 057,39;96,13;;Аптека №1;3;28.09.2021;23:32:30;ДокОтгрВх;4f278ca1-de18-42d4-98e8-a9ecd81926e5;;;;0;0;0;0
28.09.2021;БРН00703175;0;Выполнение завершено успешно;;БРН00703175 на сумму 1 057,39р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_c8cbd210-209a-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №1;3;28.09.2021;23:32:30;ДокОтгрВх;4f278ca1-de18-42d4-98e8-a9ecd81926e5;;;;0;0;0;0
28.09.2021;БРН00702429;179,56;Выполнение завершено успешно;;БРН00702429 на сумму 179,56р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a8c27dc5-208a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702429;179,56;16,32;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;3edcad6b-128f-4b8b-b071-d7337b41d5c3;28.09.2021 21:35;29.09.2021 10:48;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702429;179,56;Выполнение завершено успешно;;БРН00702429 на сумму 179,56р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a8c27dc5-208a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702429;179,56;16,32;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;3edcad6b-128f-4b8b-b071-d7337b41d5c3;;;;0;0;0;0
28.09.2021;БРН00702429;0;Выполнение завершено успешно;;БРН00702429 на сумму 179,56р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_a8c27dc5-208a-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;3edcad6b-128f-4b8b-b071-d7337b41d5c3;;;;0;0;0;0
28.09.2021;БРН00702430;4 878,45;Выполнение завершено успешно;;БРН00702430 на сумму 4 878,45р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a8c27dc8-208a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702430;4 878,45;443,5;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;447d1323-17ca-4344-8c85-fc129589073b;28.09.2021 21:35;29.09.2021 10:48;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702430;4 878,45;Выполнение завершено успешно;;БРН00702430 на сумму 4 878,45р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a8c27dc8-208a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702430;4 878,45;443,5;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;447d1323-17ca-4344-8c85-fc129589073b;;;;0;0;0;0
28.09.2021;БРН00702430;0;Выполнение завершено успешно;;БРН00702430 на сумму 4 878,45р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_a8c27dc8-208a-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;447d1323-17ca-4344-8c85-fc129589073b;;;;0;0;0;0
28.09.2021;БРН00702430;0;Выполнение завершено успешно;;БРН00702430 на сумму 4 878,45р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210928_a8c27dc8-208a-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;;0;0;;Аптека №2;6;28.09.2021;21:35:36;ДокОтгрВх;447d1323-17ca-4344-8c85-fc129589073b;;;;0;0;0;0
28.09.2021;БРН00702324;1 898,80;Выполнение завершено успешно;;БРН00702324 на сумму 1 898,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_63ca2ad9-2088-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702324;1 898,80;172,63;;Аптека №1;3;28.09.2021;21:20:25;ДокОтгрВх;036ebb3d-ea9a-4041-a459-55d95459b998;28.09.2021 21:20;29.09.2021 10:48;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702324;1 898,80;Выполнение завершено успешно;;БРН00702324 на сумму 1 898,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_63ca2ad9-2088-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702324;1 898,80;172,63;;Аптека №1;3;28.09.2021;21:20:25;ДокОтгрВх;036ebb3d-ea9a-4041-a459-55d95459b998;;;;0;0;0;0
28.09.2021;БРН00702324;0;Выполнение завершено успешно;;БРН00702324 на сумму 1 898,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_63ca2ad9-2088-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №1;3;28.09.2021;21:20:25;ДокОтгрВх;036ebb3d-ea9a-4041-a459-55d95459b998;;;;0;0;0;0
28.09.2021;619083Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN___20210928_84574183-1943-4329-8065-C926B66C876B.xml;28.09.2021;;0;0;;Аптечный пункт №3;16;28.09.2021;21:16:43;ДокОтгрВх;5a19b3dd-84d9-4a14-8358-0be016341016;28.09.2021 21:16;29.09.2021 10:48;29.09.2021 12:26;0;0;0;0
28.09.2021;619083Р0;4 655,78;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE99c347b8a04a11e3b8b0005056917125_20210928_84574183-1943-4329-8065-C926B66C876B.xml;28.09.2021;619083Р0;4 655,78;446,51;;Аптечный пункт №3;16;28.09.2021;21:16:43;ДокОтгрВх;5a19b3dd-84d9-4a14-8358-0be016341016;;;;0;0;0;0
28.09.2021;619083Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT___20210928_84574183-1943-4329-8065-C926B66C876B.xml;;;0;0;;Аптечный пункт №3;16;28.09.2021;21:16:43;ДокОтгрВх;5a19b3dd-84d9-4a14-8358-0be016341016;;;;0;0;0;0
28.09.2021;619083Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;;SUPPLEMENT___20210928_84574183-1943-4329-8065-C926B66C876B.pdf;;;0;0;;Аптечный пункт №3;16;28.09.2021;21:16:43;ДокОтгрВх;5a19b3dd-84d9-4a14-8358-0be016341016;;;;0;0;0;0
28.09.2021;619046Р0;278,1;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE99c347b8a04a11e3b8b0005056917125_20210928_9CB62DFB-E413-4079-AD02-CDEEC5ADD340.xml;28.09.2021;619046Р0;278,1;25,28;;Аптека №3;1;28.09.2021;21:15:42;ДокОтгрВх;b001186b-6854-4383-b036-d07dc5336a18;28.09.2021 21:15;29.09.2021 10:48;29.09.2021 12:26;0;0;0;0
28.09.2021;619046Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT___20210928_9CB62DFB-E413-4079-AD02-CDEEC5ADD340.xml;;;0;0;;Аптека №3;1;28.09.2021;21:15:42;ДокОтгрВх;b001186b-6854-4383-b036-d07dc5336a18;;;;0;0;0;0
28.09.2021;619046Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;;SUPPLEMENT___20210928_9CB62DFB-E413-4079-AD02-CDEEC5ADD340.pdf;;;0;0;;Аптека №3;1;28.09.2021;21:15:42;ДокОтгрВх;b001186b-6854-4383-b036-d07dc5336a18;;;;0;0;0;0
28.09.2021;БРН00702237;3 583,03;Выполнение завершено успешно;;БРН00702237 на сумму 3 583,03р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_624aabbb-2086-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702237;3 583,03;325,73;;Аптека №1;3;28.09.2021;21:05:33;ДокОтгрВх;6d22e4a0-b14b-4043-b2ec-6a0970b524bb;28.09.2021 21:05;29.09.2021 10:48;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702237;3 583,03;Выполнение завершено успешно;;БРН00702237 на сумму 3 583,03р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_624aabbb-2086-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702237;3 583,03;325,73;;Аптека №1;3;28.09.2021;21:05:33;ДокОтгрВх;6d22e4a0-b14b-4043-b2ec-6a0970b524bb;;;;0;0;0;0
28.09.2021;БРН00702237;0;Выполнение завершено успешно;;БРН00702237 на сумму 3 583,03р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_624aabbb-2086-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №1;3;28.09.2021;21:05:33;ДокОтгрВх;6d22e4a0-b14b-4043-b2ec-6a0970b524bb;;;;0;0;0;0
28.09.2021;БРН00702207;4 659,05;Выполнение завершено успешно;;БРН00702207 на сумму 4 659,05р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_c9b030ab-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702207;4 659,05;423,55;;Аптека №6;8;28.09.2021;20:59:34;ДокОтгрВх;dbe6727c-a27a-4b29-8a26-62e86777a8c9;28.09.2021 20:59;29.09.2021 10:47;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702207;4 659,05;Выполнение завершено успешно;;БРН00702207 на сумму 4 659,05р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_c9b030ab-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702207;4 659,05;423,55;;Аптека №6;8;28.09.2021;20:59:34;ДокОтгрВх;dbe6727c-a27a-4b29-8a26-62e86777a8c9;;;;0;0;0;0
28.09.2021;БРН00702207;0;Выполнение завершено успешно;;БРН00702207 на сумму 4 659,05р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_c9b030ab-2085-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №6;8;28.09.2021;20:59:34;ДокОтгрВх;dbe6727c-a27a-4b29-8a26-62e86777a8c9;;;;0;0;0;0
28.09.2021;БРН00702207;0;Выполнение завершено успешно;;БРН00702207 на сумму 4 659,05р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210928_c9b030ab-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;;0;0;;Аптека №6;8;28.09.2021;20:59:34;ДокОтгрВх;dbe6727c-a27a-4b29-8a26-62e86777a8c9;;;;0;0;0;0
28.09.2021;БРН00702204;6 244,85;Выполнение завершено успешно;;БРН00702204 на сумму 6 244,85р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a5950dd2-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702204;6 244,85;567,72;;Аптечный пункт №3;16;28.09.2021;20:59:32;ДокОтгрВх;31a0ef87-0427-4fb5-a3bd-37bc12580de9;28.09.2021 20:59;29.09.2021 10:47;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702204;6 244,85;Выполнение завершено успешно;;БРН00702204 на сумму 6 244,85р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a5950dd2-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702204;6 244,85;567,72;;Аптечный пункт №3;16;28.09.2021;20:59:32;ДокОтгрВх;31a0ef87-0427-4fb5-a3bd-37bc12580de9;;;;0;0;0;0
28.09.2021;БРН00702204;0;Выполнение завершено успешно;;БРН00702204 на сумму 6 244,85р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210928_a5950dd2-2085-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптечный пункт №3;16;28.09.2021;20:59:32;ДокОтгрВх;31a0ef87-0427-4fb5-a3bd-37bc12580de9;;;;0;0;0;0
28.09.2021;БРН00702204;0;Выполнение завершено успешно;;БРН00702204 на сумму 6 244,85р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210928_a5950dd2-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;;0;0;;Аптечный пункт №3;16;28.09.2021;20:59:32;ДокОтгрВх;31a0ef87-0427-4fb5-a3bd-37bc12580de9;;;;0;0;0;0
28.09.2021;БРН00702203;1 457,15;Выполнение завершено успешно;;БРН00702203 на сумму 1 457,15р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a5950dcf-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702203;1 457,15;242,86;;Аптечный пункт №3;16;28.09.2021;20:59:32;ДокОтгрВх;63a08ded-9416-4eb9-bfbe-ae6f50c755a2;28.09.2021 20:59;29.09.2021 10:47;29.09.2021 12:27;0;0;0;0
28.09.2021;БРН00702203;1 457,15;Выполнение завершено успешно;;БРН00702203 на сумму 1 457,15р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210928_a5950dcf-2085-11ec-b9bc-00e0ed9e2e98.xml;28.09.2021;БРН00702203;1 457,15;242,86;;Аптечный пункт №3;16;28.09.2021;20:59:32;ДокОтгрВх;63a08ded-9416-4eb9-bfbe-ae6f50c755a2;;;;0;0;0;0
